candidate_id,base_mode,variant,cadence_bars,overrides,definition_hash,changed_components,native_cadences,weighted_gross_exposure,weighted_target_allocation,max_order_value_sum,full_gate_pass,full_gate_reasons,train_status,train_trade_count,train_liquidation_count,train_wall_seconds,train_final_equity,train_total_return,train_cagr,train_sharpe,train_sortino,train_calmar,train_max_drawdown,train_volatility,train_raw_total_return,train_raw_max_drawdown,train_min_equity,train_raw_final_equity,train_equity_breach_count,train_equity_breach_observed,val_status,val_trade_count,val_liquidation_count,val_wall_seconds,val_final_equity,val_total_return,val_cagr,val_sharpe,val_sortino,val_calmar,val_max_drawdown,val_volatility,val_raw_total_return,val_raw_max_drawdown,val_min_equity,val_raw_final_equity,val_equity_breach_count,val_equity_breach_observed,oos_status,oos_trade_count,oos_liquidation_count,oos_wall_seconds,oos_final_equity,oos_total_return,oos_cagr,oos_sharpe,oos_sortino,oos_calmar,oos_max_drawdown,oos_volatility,oos_raw_total_return,oos_raw_max_drawdown,oos_min_equity,oos_raw_final_equity,oos_equity_breach_count,oos_equity_breach_observed
profit_moonshot_adaptive_momentum_boost_mode__cadence_1b,profit_moonshot_adaptive_momentum_boost_mode,cadence_1b,1,{'profit_reboot_adaptive_momentum_boost': {'rebalance_bars': 1}},78e1a9079f1762b519a9adac520ebea6064e48c529123f3291a300b2f675f0b2,1,[72],0.0075,0.0,300.0,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,completed,16,0,1.1666491289997794,10008.921427958816,0.0009126067958815653,0.00015975705244475336,0.1074917672804689,0.08642454869227514,0.05655593080554294,0.0028247621455307365,0.001496517764777534,0.0009126067958815653,0.0028247621455307365,0.0,10008.921427958816,0.0,False,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
profit_moonshot_adaptive_momentum_140_mode__cadence_1b,profit_moonshot_adaptive_momentum_140_mode,cadence_1b,1,{'profit_moonshot_adaptive_momentum_140': {'rebalance_bars': 1}},7063402bc12fefe3effafea13131da5ab9ff86a5e30a23eb1aff0c29fd0a5b6f,1,[72],0.007,0.0,280.0,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,completed,16,0,1.3488111560000107,10008.36158797664,0.0008553687976637914,0.00014974074506413082,0.10759057375589998,0.08650715673184665,0.05662213589430517,0.002644561931461705,0.001400773022891245,0.0008553687976637914,0.002644561931461705,0.0,10008.36158797664,0.0,False,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
profit_moonshot_adaptive_momentum_governed_mode__cadence_1b,profit_moonshot_adaptive_momentum_governed_mode,cadence_1b,1,{'profit_moonshot_adaptive_momentum_governed': {'rebalance_bars': 1}},9bf83e14c6c64687f52fe6c9aa5df16d00c3d5f0419c8a9873abd011d01c8dd3,1,[96],0.007,0.0,280.0,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,completed,16,0,1.5714713449997362,10008.36158797664,0.0008553687976637914,0.00014974074506413082,0.10759057375589998,0.08650715673184665,0.05662213589430517,0.002644561931461705,0.001400773022891245,0.0008553687976637914,0.002644561931461705,0.0,10008.36158797664,0.0,False,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
profit_moonshot_adaptive_momentum_130_mode__cadence_1b,profit_moonshot_adaptive_momentum_130_mode,cadence_1b,1,{'profit_moonshot_adaptive_momentum_130': {'rebalance_bars': 1}},2787c36776b42924ae3ab35cd10db4d8136865187e19a2de84d06f3a7ae1dfc9,1,[72],0.0065,0.0,260.0,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,completed,16,0,1.135432574999868,10007.80173129059,0.000798131129059243,0.00013972402284712082,0.1077249941578604,0.08662001271260338,0.05670487608260286,0.0024640565767850846,0.001304850581455191,0.000798131129059243,0.0024640565767850846,0.0,10007.80173129059,0.0,False,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
profit_moonshot_momentum_hybrid_return_mode__cadence_1b,profit_moonshot_momentum_hybrid_return_mode,cadence_1b,1,"{'profit_reboot_adaptive_momentum_boost': {'rebalance_bars': 1}, 'profit_moonshot_adaptive_momentum_vol_target_132': {'rebalance_bars': 1}, 'profit_moonshot_adaptive_momentum_governed': {'rebalance_bars': 1}}",9d20b15c529b8c737196d6cd973ce1857837c91d702072858786013576238227,3,"[72, 96]",0.007424999999999999,0.0,297.0,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,completed,46,0,2.5455470799997784,10007.657618492069,0.000783395849206947,0.00013714523886521057,0.10611890676659722,0.08510524328448797,0.05591479978307957,0.0024527538218372057,0.0013002451894954387,0.000783395849206947,0.0024527538218372057,0.0,10007.657618492069,0.0,False,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
profit_moonshot_adaptive_momentum_120_mode__cadence_1b,profit_moonshot_adaptive_momentum_120_mode,cadence_1b,1,{'profit_moonshot_adaptive_momentum_120': {'rebalance_bars': 1}},e3d0a1d4223dbf41cf9b25c34565d3cee243d77ebbf7dad16f5c15da1df420b1,1,[72],0.006,0.0,240.0,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,completed,16,0,1.1656122980002692,10007.10681478133,0.0007270554781328986,0.00012728496448932702,0.10702772472764126,0.08599329748853571,0.056373842713509315,0.0022578727715296355,0.0011958719144696617,0.0007270554781328986,0.0022578727715296355,0.0,10007.10681478133,0.0,False,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
profit_moonshot_momentum_hybrid_core_mode__cadence_1b,profit_moonshot_momentum_hybrid_core_mode,cadence_1b,1,"{'profit_reboot_adaptive_momentum_boost': {'rebalance_bars': 1}, 'profit_moonshot_adaptive_momentum_vol_target_132': {'rebalance_bars': 1}, 'profit_moonshot_adaptive_momentum_governed': {'rebalance_bars': 1}, 'profit_moonshot_adaptive_momentum_asym_dynamic': {'rebalance_bars': 1}}",77dfe83865acdfb22380c6ac90ed947936f2efe5dd853d950e104478f8fbf423,4,"[72, 96]",0.007425,0.0,297.0,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,completed,47,0,2.8015725139994174,10006.918070121774,0.0007081270121773731,0.00012397214183512695,0.10689014573798022,0.08564688746045142,0.0562861596657488,0.0022025333149627963,0.001166093443192015,0.0007081270121773731,0.0022025333149627963,0.0,10006.918070121774,0.0,False,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
profit_moonshot_momentum_hybrid_safe_mode__cadence_1b,profit_moonshot_momentum_hybrid_safe_mode,cadence_1b,1,"{'profit_reboot_adaptive_momentum_boost': {'rebalance_bars': 1}, 'profit_moonshot_adaptive_momentum_vol_target_132': {'rebalance_bars': 1}, 'profit_moonshot_adaptive_momentum_governed': {'rebalance_bars': 1}, 'profit_moonshot_adaptive_momentum_asym_dynamic': {'rebalance_bars': 1}}",194a8d009cfab80637e2638fed026eb25300f2fa732b51fda3d3a3f6dea2227f,4,"[72, 96]",0.0073999999999999995,0.0,296.0,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,completed,48,0,3.025647449000644,10006.737948723843,0.0006896468723844862,0.00012073773447163205,0.10762624865512166,0.08636668558371774,0.056675626256686554,0.0021303290752325388,0.0011276602072372733,0.0006896468723844862,0.0021303290752325388,0.0,10006.737948723843,0.0,False,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
profit_moonshot_adaptive_momentum_vol_target_132_mode__cadence_1b,profit_moonshot_adaptive_momentum_vol_target_132_mode,cadence_1b,1,{'profit_moonshot_adaptive_momentum_vol_target_132': {'rebalance_bars': 1}},6ddaf24eef928585af30c48d400afc20e5e9083918860a606515e527c1a46b58,1,[72],0.0075,0.0,300.0,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,completed,16,0,0.7786661380005171,10006.02388891578,0.0006174968915781953,0.000108109521205213,0.11118177652749851,0.08889276955974791,0.05835932696921068,0.0018524806028391934,0.0009766010570857332,0.0006174968915781953,0.0018524806028391934,0.0,10006.02388891578,0.0,False,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
profit_moonshot_adaptive_momentum_mode__cadence_1b,profit_moonshot_adaptive_momentum_mode,cadence_1b,1,{'profit_reboot_adaptive_momentum_balanced': {'rebalance_bars': 1}},74aa6fe9cc1cc3360d51ea1a82d2ac6d4cd918fe93b1ff19102606a1b5dce7ae,1,[72],0.005,0.0,200.0,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,completed,16,0,0.7838659600001847,10005.842724384896,0.0005975864384895058,0.00010462451697001995,0.10666511992531341,0.08573292742632622,0.0562920380211961,0.0018586024000521145,0.000985366158214078,0.0005975864384895058,0.0018586024000521145,0.0,10005.842724384896,0.0,False,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
profit_reboot_adaptive_momentum_mode__cadence_1b,profit_reboot_adaptive_momentum_mode,cadence_1b,1,{'profit_reboot_adaptive_momentum_balanced': {'rebalance_bars': 1}},765f5f2253225f8bce10793c9c2cf776c57c10e8fc48b3e16ffdb4a13540ab9d,1,[72],0.005,0.0,200.0,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,completed,16,0,0.7858564930002103,10005.842724384896,0.0005975864384895058,0.00010462451697001995,0.10666511992531341,0.08573292742632622,0.0562920380211961,0.0018586024000521145,0.000985366158214078,0.0005975864384895058,0.0018586024000521145,0.0,10005.842724384896,0.0,False,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
profit_moonshot_adaptive_momentum_vol_target_mode__cadence_1b,profit_moonshot_adaptive_momentum_vol_target_mode,cadence_1b,1,{'profit_moonshot_adaptive_momentum_vol_target': {'rebalance_bars': 1}},bb9e89c539546ea9f8f6a06524bab481277100ac90b5de651fbf7f7087d0be23,1,[72],0.0075,0.0,300.0,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,completed,16,0,1.393085204000272,10005.767363025225,0.0005912363025224465,0.00010351301588107376,0.11115378016185772,0.08889507790520387,0.05833507020661103,0.0017744560093002643,0.0009351424513947305,0.0005912363025224465,0.0017744560093002643,0.0,10005.767363025225,0.0,False,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
profit_moonshot_derivatives_taker_flow_mode__native,profit_moonshot_derivatives_taker_flow_mode,native,,{},bd720c5ec3f970ec11c7253a357acc764f0a4ed38f223d495483a0cd0eb356e1,0,"[15, 180]",0.0,0.0108,225.0,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,completed,9,0,0.9633155560004525,10003.702363493545,0.0003787680671898386,6.632011490759204e-05,0.8394568400906182,0.4414692279518594,0.8361441423056198,7.931660529812252e-05,7.900470879460976e-05,0.0003787680671898386,7.931660529812252e-05,0.0,10003.702363493545,0.0,False,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
profit_moonshot_derivatives_taker_flow_mode__cadence_180b,profit_moonshot_derivatives_taker_flow_mode,cadence_180b,180,{'profit_moonshot_dfse_top3_liquidation_gap_probe': {'evaluation_cadence_bars': 180}},48d98e9c803fdc0331597ffe33de9ee9c17eae48473c16b27bb946a57c9c5dde,1,"[15, 180]",0.0,0.0108,225.0,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,completed,9,0,0.9744997940006215,10003.702363493545,0.0003787680671898386,6.632011490759204e-05,0.8394568400906182,0.4414692279518594,0.8361441423056198,7.931660529812252e-05,7.900470879460976e-05,0.0003787680671898386,7.931660529812252e-05,0.0,10003.702363493545,0.0,False,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
derivatives_flow_squeeze_mode__cadence_180b,derivatives_flow_squeeze_mode,cadence_180b,180,"{'dfse_top5_exhaustion_plus_flow': {'evaluation_cadence_bars': 180}, 'dfse_fast_liquidation_reversal': {'evaluation_cadence_bars': 180}}",8dc91a2c7ddb5e818c38d5415d0b2a6169218c0e59538a5d3f37b900e115fcad,2,"[15, 45, 180]",0.0,0.028749999999999998,462.5,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,completed,14,0,1.873096044999329,10003.460130171952,0.0003460130171952791,6.058571186362549e-05,0.3981632614329518,0.2308790324018179,0.24283494637845354,0.00024949338127471914,0.00015218746234960088,0.0003460130171952791,0.00024949338127471914,0.0,10003.460130171952,0.0,False,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
profit_moonshot_adaptive_momentum_boost_mode__cadence_15b,profit_moonshot_adaptive_momentum_boost_mode,cadence_15b,15,{'profit_reboot_adaptive_momentum_boost': {'rebalance_bars': 15}},a066ad7ed0a862b9a786c36d5c2161f3b45703274564755c13ba8633a4c94f0a,1,[72],0.0075,0.0,300.0,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,completed,4,0,1.0206635880003887,10002.889725799503,0.00029702857995017595,5.2009752651516195e-05,0.13396931625260314,0.10799314489440044,0.06930304477581802,0.0007504685085591509,0.00038877503569746924,0.00029702857995017595,0.0007504685085591509,0.0,10002.889725799503,0.0,False,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
profit_moonshot_adaptive_momentum_140_mode__cadence_15b,profit_moonshot_adaptive_momentum_140_mode,cadence_15b,15,{'profit_moonshot_adaptive_momentum_140': {'rebalance_bars': 15}},47ca9dec29e61253cadc231e39bd71885af3fd2469e24e9c1bf36618df8485a5,1,[72],0.007,0.0,280.0,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,completed,4,0,1.0567568320002465,10002.709198732613,0.00027847587326124135,4.876154372213115e-05,0.1340772270965606,0.10808055116066366,0.06935740660610658,0.0007030473904403159,0.0003641679012666279,0.00027847587326124135,0.0007030473904403159,0.0,10002.709198732613,0.0,False,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
profit_moonshot_adaptive_momentum_governed_mode__cadence_15b,profit_moonshot_adaptive_momentum_governed_mode,cadence_15b,15,{'profit_moonshot_adaptive_momentum_governed': {'rebalance_bars': 15}},8512727c915b93c98a12d87138ebb9aa60b28214e1fe9482644f8bf782d91ab0,1,[96],0.007,0.0,280.0,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,completed,4,0,1.2697850909999033,10002.709198732613,0.00027847587326124135,4.876154372213115e-05,0.1340772270965606,0.10808055116066366,0.06935740660610658,0.0007030473904403159,0.0003641679012666279,0.00027847587326124135,0.0007030473904403159,0.0,10002.709198732613,0.0,False,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
profit_moonshot_adaptive_momentum_130_mode__cadence_15b,profit_moonshot_adaptive_momentum_130_mode,cadence_15b,15,{'profit_moonshot_adaptive_momentum_130': {'rebalance_bars': 15}},2612e949f2029d49d1c4f6a04fc6108d7bbbe144bbe84f937d6f8976174a1152,1,[72],0.0065,0.0,260.0,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,completed,4,0,0.9306949060000989,10002.528671665717,0.00025992316657186265,4.551328509649899e-05,0.13420244721849345,0.10818207929797741,0.06941962239279778,0.0006556256506117347,0.00033956060310254315,0.00025992316657186265,0.0006556256506117347,0.0,10002.528671665717,0.0,False,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
profit_moonshot_momentum_hybrid_return_mode__cadence_15b,profit_moonshot_momentum_hybrid_return_mode,cadence_15b,15,"{'profit_reboot_adaptive_momentum_boost': {'rebalance_bars': 15}, 'profit_moonshot_adaptive_momentum_vol_target_132': {'rebalance_bars': 15}, 'profit_moonshot_adaptive_momentum_governed': {'rebalance_bars': 15}}",a3adc499eab7ff733060d85bacf3b0b1d509b274b4b817cf58ec6fb1b342f0c6,3,"[72, 96]",0.007424999999999999,0.0,297.0,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,completed,10,0,1.8377704430004087,10002.34774062723,0.0002413740627231764,4.2265607582692155e-05,0.13129388407536405,0.10522078845933353,0.06819029230876966,0.0006198185423712659,0.00032230459234385824,0.0002413740627231764,0.0006198185423712659,0.0,10002.34774062723,0.0,False,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
profit_moonshot_adaptive_momentum_120_mode__cadence_15b,profit_moonshot_adaptive_momentum_120_mode,cadence_15b,15,{'profit_moonshot_adaptive_momentum_120': {'rebalance_bars': 15}},4cb8b3f454da105bcdbbe724d25cf6344946635357ccb59d779a635919c1bf49,1,[72],0.006,0.0,240.0,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,completed,4,0,0.9244972380001855,10002.308067129128,0.00023725071291291755,4.154366242770102e-05,0.13375915646453967,0.10781941825871577,0.06925773074949815,0.0005998415191794608,0.0003109402914710247,0.00023725071291291755,0.0005998415191794608,0.0,10002.308067129128,0.0,False,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
profit_moonshot_momentum_hybrid_safe_mode__cadence_15b,profit_moonshot_momentum_hybrid_safe_mode,cadence_15b,15,"{'profit_reboot_adaptive_momentum_boost': {'rebalance_bars': 15}, 'profit_moonshot_adaptive_momentum_vol_target_132': {'rebalance_bars': 15}, 'profit_moonshot_adaptive_momentum_governed': {'rebalance_bars': 15}, 'profit_moonshot_adaptive_momentum_asym_dynamic': {'rebalance_bars': 15}}",3f712662e52fec5e4d33250018ed3ca597b0d17f8e0dd5fc496dbc062a4ffdb6,4,"[72, 96]",0.0073999999999999995,0.0,296.0,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,completed,12,0,2.0628147849993184,10002.17473940476,0.0002236319404760323,3.9159174290759324e-05,0.13351936161437233,0.1073883398494726,0.06923620574561555,0.0005655881033492237,0.00029360147442656747,0.0002236319404760323,0.0005655881033492237,0.0,10002.17473940476,0.0,False,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
profit_moonshot_momentum_hybrid_core_mode__cadence_15b,profit_moonshot_momentum_hybrid_core_mode,cadence_15b,15,"{'profit_reboot_adaptive_momentum_boost': {'rebalance_bars': 15}, 'profit_moonshot_adaptive_momentum_vol_target_132': {'rebalance_bars': 15}, 'profit_moonshot_adaptive_momentum_governed': {'rebalance_bars': 15}, 'profit_moonshot_adaptive_momentum_asym_dynamic': {'rebalance_bars': 15}}",36b67a1f0279d33d0ae8bb8cd50f7671058f8e34c16accda1b4d238bb805ebb4,4,"[72, 96]",0.007425,0.0,297.0,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,completed,11,0,2.0682500889997755,10002.127046124624,0.00021872661246225,3.830030203522128e-05,0.1318156026617162,0.10568686003706514,0.0684857981508213,0.000559244442926332,0.00029087486817530947,0.00021872661246225,0.000559244442926332,0.0,10002.127046124624,0.0,False,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
profit_moonshot_adaptive_momentum_vol_target_132_mode__cadence_15b,profit_moonshot_adaptive_momentum_vol_target_132_mode,cadence_15b,15,{'profit_moonshot_adaptive_momentum_vol_target_132': {'rebalance_bars': 15}},48bb6176a280b00fa31ba2e5d5088b85047eabded0667d3ad52e5fd4f90fbae7,1,[72],0.0075,0.0,300.0,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,completed,4,0,0.8164099749992602,10001.896396499269,0.00019513764992695748,3.417006987738169e-05,0.1350443412339448,0.10792382349837379,0.07040942307940538,0.0004853053523652059,0.00025326153170648143,0.00019513764992695748,0.0004853053523652059,0.0,10001.896396499269,0.0,False,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
profit_moonshot_adaptive_momentum_mode__cadence_15b,profit_moonshot_adaptive_momentum_mode,cadence_15b,15,{'profit_reboot_adaptive_momentum_balanced': {'rebalance_bars': 15}},4e4d8463c1013271569499216c08ae976c8bb58706753fd43644fd16a1462660,1,[72],0.005,0.0,200.0,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,completed,4,0,0.612032304999957,10001.877172631397,0.00019294126313962323,3.3785496635463375e-05,0.13333246423466893,0.10740767498206594,0.06904335144353996,0.0004893374369738031,0.00025362967628519707,0.00019294126313962323,0.0004893374369738031,0.0,10001.877172631397,0.0,False,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
profit_reboot_adaptive_momentum_mode__cadence_15b,profit_reboot_adaptive_momentum_mode,cadence_15b,15,{'profit_reboot_adaptive_momentum_balanced': {'rebalance_bars': 15}},ce30dee35ea8b954930c025b9949a65baee5d8ca235f642fd6fab574cf3ea719,1,[72],0.005,0.0,200.0,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,completed,4,0,0.6145192009998937,10001.877172631397,0.00019294126313962323,3.3785496635463375e-05,0.13333246423466893,0.10740767498206594,0.06904335144353996,0.0004893374369738031,0.00025362967628519707,0.00019294126313962323,0.0004893374369738031,0.0,10001.877172631397,0.0,False,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
profit_moonshot_adaptive_momentum_vol_target_mode__cadence_15b,profit_moonshot_adaptive_momentum_vol_target_mode,cadence_15b,15,{'profit_moonshot_adaptive_momentum_vol_target': {'rebalance_bars': 15}},cab14a22b767b3bc58c3e733e3e8092144d5e2fd86c406824f6b120fb7f70cc3,1,[72],0.0075,0.0,300.0,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,completed,4,0,1.0904422809999232,10001.833393878347,0.0001886413878346982,3.303261402609614e-05,0.13569481321889526,0.10857531903511096,0.0706224364389012,0.00046773540664621805,0.00024364772107897064,0.0001886413878346982,0.00046773540664621805,0.0,10001.833393878347,0.0,False,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
profit_moonshot_derivatives_taker_flow_sparse_mode__cadence_60b,profit_moonshot_derivatives_taker_flow_sparse_mode,cadence_60b,60,{'profit_moonshot_dfse_top3_sparse_taker_flow': {'evaluation_cadence_bars': 60}},ae071e050732ce9a92688ead6e005944f724d92a83f401f12447e51d8d967536,1,[360],0.0,0.008,175.0,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,completed,10,0,0.8036768590000065,10001.513423577902,0.0001513423577901296,2.650166352302641e-05,0.3244204808900905,0.157896402210768,0.15800676562731458,0.00016772486556388997,8.16984448100476e-05,0.0001513423577901296,0.00016772486556388997,0.0,10001.513423577902,0.0,False,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
derivatives_flow_squeeze_mode__cadence_45b,derivatives_flow_squeeze_mode,cadence_45b,45,"{'dfse_fast_liquidation_reversal': {'evaluation_cadence_bars': 45}, 'dfse_basis_flow_continuation': {'evaluation_cadence_bars': 45}}",e7fd453efff5a57f14c27d3e9530b7c8ddec694dc55147e47a580ae69cb1c18c,2,"[15, 45, 180]",0.0,0.028749999999999998,462.5,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,completed,33,0,2.288851603999319,10000.641244426373,6.412444263736994e-05,1.1229278796154318e-05,0.039649476660107943,0.022532315946168304,0.014703136618791617,0.0007637335547710636,0.0002842302805802359,6.412444263736994e-05,0.0007637335547710636,0.0,10000.641244426373,0.0,False,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
derivatives_flow_squeeze_mode__cadence_360b,derivatives_flow_squeeze_mode,cadence_360b,360,"{'dfse_top5_exhaustion_plus_flow': {'evaluation_cadence_bars': 360}, 'dfse_fast_liquidation_reversal': {'evaluation_cadence_bars': 360}, 'dfse_basis_flow_continuation': {'evaluation_cadence_bars': 360}}",369802cb018ef6e25f3631ffa1e2ed44c20e4ab8d3aaa682e3c9843fcfb9bb7b,3,"[15, 45, 180]",0.0,0.028749999999999998,462.5,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,completed,4,0,1.695183991999329,10000.514464667409,5.144646674093423e-05,9.00919703927805e-06,0.09210444107336664,0.03414892983807146,0.036109964093027185,0.00024949338127471914,9.786653204101381e-05,5.144646674093423e-05,0.00024949338127471914,0.0,10000.514464667409,0.0,False,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
