datetime,open,high,low,close,volume
2025-01-01T12:39:00.000,93800.2,93812.8,93779.3,93806.2,51.888
2025-01-01T12:40:00.000,93806.1,93844.6,93806.1,93827.8,43.779
2025-01-01T12:41:00.000,93827.8,93846.7,93827.8,93841.9,29.856
2025-01-01T12:42:00.000,93841.8,93841.9,93827.8,93827.8,17.871
2025-01-01T12:43:00.000,93827.9,93840.0,93755.6,93779.8,64.522
2025-01-01T12:44:00.000,93779.8,93784.8,93739.0,93755.5,55.796
2025-01-01T12:45:00.000,93755.4,93755.5,93721.9,93730.8,55.79
2025-01-01T12:46:00.000,93730.8,93730.9,93673.6,93673.7,70.426
2025-01-01T12:47:00.000,93673.6,93719.5,93666.3,93695.7,67.21
2025-01-01T12:48:00.000,93695.7,93700.0,93671.3,93671.4,36.017
2025-01-01T12:49:00.000,93671.3,93700.0,93671.3,93681.4,37.813
2025-01-01T12:50:00.000,93681.4,93681.4,93657.7,93673.1,40.801
2025-01-01T12:51:00.000,93673.0,93699.4,93673.0,93699.3,32.45
2025-01-01T12:52:00.000,93699.3,93700.0,93682.4,93682.4,31.214
2025-01-01T12:53:00.000,93682.5,93705.7,93682.4,93705.7,41.678
2025-01-01T12:54:00.000,93705.7,93739.5,93705.7,93739.5,22.56
2025-01-01T12:55:00.000,93739.9,93788.4,93739.9,93754.4,41.674
2025-01-01T12:56:00.000,93754.3,93777.7,93754.3,93772.3,74.696
2025-01-01T12:57:00.000,93772.3,93818.0,93772.3,93794.2,41.884
2025-01-01T12:58:00.000,93794.2,93794.3,93784.1,93784.9,20.32
2025-01-01T12:59:00.000,93785.0,93794.2,93784.9,93788.3,20.501
2025-01-01T13:00:00.000,93788.4,93788.4,93748.5,93750.4,48.494
2025-01-01T13:01:00.000,93750.4,93771.5,93735.3,93771.5,39.257
2025-01-01T13:02:00.000,93771.4,93813.7,93766.8,93813.7,61.548
2025-01-01T13:03:00.000,93813.7,93840.0,93779.8,93779.9,63.388
2025-01-01T13:04:00.000,93779.8,93870.0,93757.6,93862.1,105.098
2025-01-01T13:05:00.000,93862.1,93871.9,93831.0,93835.3,108.778
2025-01-01T13:06:00.000,93835.3,93835.3,93779.0,93790.2,42.902
2025-01-01T13:07:00.000,93790.3,93834.0,93779.2,93780.2,54.262
2025-01-01T13:08:00.000,93780.0,93780.1,93722.1,93722.7,79.551
2025-01-01T13:09:00.000,93722.8,93722.8,93642.9,93642.9,105.272
2025-01-01T13:10:00.000,93643.0,93668.4,93624.3,93654.1,58.259
2025-01-01T13:11:00.000,93654.1,93682.4,93620.0,93628.9,65.389
2025-01-01T13:12:00.000,93628.9,93650.8,93621.0,93621.0,46.157
2025-01-01T13:13:00.000,93621.0,93649.5,93621.0,93649.5,28.376
2025-01-01T13:14:00.000,93649.4,93649.5,93611.1,93627.1,46.284
2025-01-01T13:15:00.000,93627.0,93677.7,93620.0,93677.7,34.785
2025-01-01T13:16:00.000,93677.7,93700.0,93672.1,93672.1,45.695
2025-01-01T13:17:00.000,93672.0,93672.1,93655.2,93670.3,33.484
2025-01-01T13:18:00.000,93670.2,93670.3,93579.4,93607.2,126.633
2025-01-01T13:19:00.000,93607.2,93657.3,93602.2,93657.3,38.924
2025-01-01T13:20:00.000,93657.2,93682.3,93656.4,93656.4,33.162
2025-01-01T13:21:00.000,93656.5,93656.5,93602.3,93602.3,37.366
2025-01-01T13:22:00.000,93602.3,93602.3,93570.0,93591.5,77.275
2025-01-01T13:23:00.000,93591.5,93642.5,93584.1,93642.4,36.336
2025-01-01T13:24:00.000,93642.5,93642.5,93604.2,93609.0,35.202
2025-01-01T13:25:00.000,93609.0,93625.0,93602.4,93602.5,26.515
2025-01-01T13:26:00.000,93602.5,93642.1,93602.4,93642.1,17.605
2025-01-01T13:27:00.000,93642.1,93719.2,93616.9,93698.8,67.561
2025-01-01T13:28:00.000,93698.7,93765.0,93698.7,93747.6,40.549
2025-01-01T13:29:00.000,93747.7,93762.7,93694.0,93694.0,38.3
2025-01-01T13:30:00.000,93693.9,93766.2,93686.0,93766.2,39.338
2025-01-01T13:31:00.000,93766.5,93774.5,93750.1,93759.7,46.685
2025-01-01T13:32:00.000,93759.8,93794.9,93759.7,93794.8,33.196
2025-01-01T13:33:00.000,93794.9,93840.2,93794.8,93811.1,113.417
2025-01-01T13:34:00.000,93811.1,93837.1,93804.5,93823.1,34.023
2025-01-01T13:35:00.000,93823.1,93874.9,93823.0,93833.5,101.482
2025-01-01T13:36:00.000,93833.4,93833.5,93791.5,93791.6,44.066
2025-01-01T13:37:00.000,93791.6,93801.8,93762.9,93801.8,35.639
2025-01-01T13:38:00.000,93801.7,93830.8,93753.0,93753.1,72.48
2025-01-01T13:39:00.000,93753.1,93768.9,93740.0,93748.1,35.595
2025-01-01T13:40:00.000,93748.1,93748.1,93694.2,93741.0,25.055
2025-01-01T13:41:00.000,93741.0,93797.1,93741.0,93785.5,29.955
2025-01-01T13:42:00.000,93785.5,93800.0,93762.1,93762.2,16.698
2025-01-01T13:43:00.000,93762.2,93775.0,93743.3,93748.0,23.338
2025-01-01T13:44:00.000,93748.0,93754.0,93748.0,93752.0,7.502
2025-01-01T13:45:00.000,93752.0,93771.5,93716.9,93716.9,38.576
2025-01-01T13:46:00.000,93717.0,93775.1,93717.0,93775.0,32.555
2025-01-01T13:47:00.000,93775.1,93867.1,93775.1,93845.8,62.409
2025-01-01T13:48:00.000,93845.7,93868.5,93843.7,93862.5,48.665
2025-01-01T13:49:00.000,93862.5,93880.0,93860.5,93871.0,53.585
2025-01-01T13:50:00.000,93871.0,93871.1,93858.0,93866.0,49.513
2025-01-01T13:51:00.000,93866.0,93888.0,93865.9,93879.7,76.018
2025-01-01T13:52:00.000,93879.7,93895.8,93813.6,93820.2,145.663
2025-01-01T13:53:00.000,93820.2,93870.2,93820.2,93840.8,90.724
2025-01-01T13:54:00.000,93839.2,93860.0,93839.2,93843.7,24.035
2025-01-01T13:55:00.000,93843.7,93860.0,93843.6,93857.7,19.224
2025-01-01T13:56:00.000,93857.6,93865.0,93846.9,93854.3,16.56
2025-01-01T13:57:00.000,93854.4,93923.3,93854.3,93922.0,132.767
2025-01-01T13:58:00.000,93922.0,93996.1,93910.3,93996.0,156.37
2025-01-01T13:59:00.000,93995.9,94035.4,93986.5,93995.2,212.766
2025-01-01T14:00:00.000,93995.3,94130.2,93995.2,94129.9,317.61
2025-01-01T14:01:00.000,94129.8,94162.5,94106.5,94154.3,409.842
2025-01-01T14:02:00.000,94154.3,94177.3,94130.0,94174.9,161.838
2025-01-01T14:03:00.000,94174.9,94349.5,94174.8,94304.3,775.679
2025-01-01T14:04:00.000,94304.2,94346.3,94278.9,94346.3,224.499
2025-01-01T14:05:00.000,94346.2,94430.0,94344.0,94419.9,367.854
2025-01-01T14:06:00.000,94420.0,94426.3,94280.0,94280.0,254.733
2025-01-01T14:07:00.000,94280.0,94340.0,94219.0,94219.0,212.507
2025-01-01T14:08:00.000,94218.2,94319.5,94139.1,94319.5,228.453
2025-01-01T14:09:00.000,94319.5,94322.7,94240.0,94240.1,190.233
2025-01-01T14:10:00.000,94240.0,94328.0,94230.0,94321.8,113.419
2025-01-01T14:11:00.000,94321.8,94330.3,94210.0,94217.2,169.646
2025-01-01T14:12:00.000,94217.2,94254.7,94190.1,94240.0,117.987
2025-01-01T14:13:00.000,94240.0,94249.0,94225.8,94244.0,80.956
2025-01-01T14:14:00.000,94244.0,94249.0,94211.4,94220.2,45.03
2025-01-01T14:15:00.000,94220.2,94225.0,94104.8,94173.2,177.341
2025-01-01T14:16:00.000,94173.8,94204.7,94145.6,94204.6,100.462
2025-01-01T14:17:00.000,94204.6,94276.5,94190.0,94259.9,75.457
2025-01-01T14:18:00.000,94260.0,94271.1,94155.8,94155.8,105.683
2025-01-01T14:19:00.000,94155.9,94195.4,94138.2,94138.2,104.672
2025-01-01T14:20:00.000,94138.3,94188.3,94138.3,94171.8,44.637
2025-01-01T14:21:00.000,94171.9,94171.9,94117.9,94167.1,43.139
2025-01-01T14:22:00.000,94167.1,94179.9,94156.7,94156.7,35.391
2025-01-01T14:23:00.000,94156.7,94186.7,94155.2,94160.0,44.69
2025-01-01T14:24:00.000,94160.1,94160.1,94120.0,94142.7,54.445
2025-01-01T14:25:00.000,94142.6,94142.7,94034.9,94034.9,231.217
2025-01-01T14:26:00.000,94034.9,94046.0,93940.0,93989.6,302.214
2025-01-01T14:27:00.000,93989.5,94026.4,93989.5,94015.2,184.549
2025-01-01T14:28:00.000,94015.2,94039.1,93963.9,93964.4,150.985
2025-01-01T14:29:00.000,93964.5,93968.8,93848.1,93884.6,334.346
2025-01-01T14:30:00.000,93884.5,93884.5,93700.0,93700.0,344.822
2025-01-01T14:31:00.000,93700.0,93780.0,93655.3,93780.0,293.501
2025-01-01T14:32:00.000,93780.0,93810.0,93706.3,93757.4,237.24
2025-01-01T14:33:00.000,93757.4,93760.0,93622.7,93707.5,428.196
2025-01-01T14:34:00.000,93707.6,93825.9,93694.8,93757.8,126.504
2025-01-01T14:35:00.000,93757.9,93988.1,93757.8,93963.8,453.169
2025-01-01T14:36:00.000,93963.7,94114.6,93963.7,94097.4,284.74
2025-01-01T14:37:00.000,94097.3,94110.9,94003.2,94003.2,135.67
2025-01-01T14:38:00.000,94003.2,94042.9,94003.2,94018.6,47.653
2025-01-01T14:39:00.000,94018.6,94042.3,94018.5,94032.7,38.129
2025-01-01T14:40:00.000,94032.8,94072.6,93984.1,93984.1,76.378
2025-01-01T14:41:00.000,93984.1,94045.5,93978.4,94028.8,44.435
2025-01-01T14:42:00.000,94028.7,94047.8,94028.7,94041.6,21.961
2025-01-01T14:43:00.000,94041.5,94041.6,93957.7,93977.5,100.412
2025-01-01T14:44:00.000,93977.6,93977.6,93905.3,93940.3,87.88
2025-01-01T14:45:00.000,93940.3,93944.9,93866.8,93926.3,78.52
2025-01-01T14:46:00.000,93926.3,93970.0,93926.2,93970.0,41.279
2025-01-01T14:47:00.000,93970.0,94197.5,93970.0,94150.3,304.056
2025-01-01T14:48:00.000,94150.1,94199.0,94098.2,94098.3,101.404
2025-01-01T14:49:00.000,94098.3,94142.2,94098.3,94100.2,57.311
2025-01-01T14:50:00.000,94100.2,94168.7,94100.2,94156.7,55.413
2025-01-01T14:51:00.000,94156.6,94168.6,94119.1,94158.9,48.399
2025-01-01T14:52:00.000,94158.9,94159.0,94095.4,94105.3,54.59
2025-01-01T14:53:00.000,94105.3,94114.4,94067.2,94075.8,40.211
2025-01-01T14:54:00.000,94075.9,94100.0,94072.0,94091.6,25.321
2025-01-01T14:55:00.000,94091.6,94120.0,94081.4,94114.3,45.408
2025-01-01T14:56:00.000,94114.2,94158.9,94114.1,94149.0,24.479
2025-01-01T14:57:00.000,94148.8,94164.1,94131.0,94152.6,40.463
2025-01-01T14:58:00.000,94152.7,94152.7,94113.1,94149.9,74.511
2025-01-01T14:59:00.000,94149.8,94149.9,94130.2,94147.2,30.366
2025-01-01T15:00:00.000,94147.2,94149.0,94102.3,94103.5,29.252
2025-01-01T15:01:00.000,94103.6,94149.0,94080.4,94149.0,38.044
2025-01-01T15:02:00.000,94149.0,94149.9,94122.5,94131.2,38.562
2025-01-01T15:03:00.000,94131.2,94188.6,94115.2,94188.6,34.78
2025-01-01T15:04:00.000,94188.6,94245.6,94151.9,94156.7,149.191
2025-01-01T15:05:00.000,94156.6,94180.0,94138.8,94139.0,23.877
2025-01-01T15:06:00.000,94139.0,94166.7,94075.8,94075.8,106.229
2025-01-01T15:07:00.000,94075.8,94138.5,94075.8,94130.2,55.628
2025-01-01T15:08:00.000,94130.1,94138.0,94058.2,94058.2,46.665
2025-01-01T15:09:00.000,94058.2,94080.0,94040.3,94073.2,62.261
2025-01-01T15:10:00.000,94073.2,94080.8,94051.0,94063.4,74.606
2025-01-01T15:11:00.000,94062.7,94062.7,93988.1,93999.9,79.72
2025-01-01T15:12:00.000,93999.9,94000.0,93950.0,93973.9,94.9
2025-01-01T15:13:00.000,93973.8,93973.9,93910.2,93918.0,159.166
2025-01-01T15:14:00.000,93918.1,93957.7,93854.4,93957.7,209.058
2025-01-01T15:15:00.000,93957.7,93973.2,93911.3,93911.3,87.386
2025-01-01T15:16:00.000,93911.3,93967.2,93885.7,93962.2,54.206
2025-01-01T15:17:00.000,93962.2,94030.2,93953.1,94021.1,79.635
2025-01-01T15:18:00.000,94021.2,94021.2,93980.0,94013.2,25.946
2025-01-01T15:19:00.000,94013.2,94136.0,94013.1,94135.8,259.017
2025-01-01T15:20:00.000,94135.8,94159.3,94107.5,94131.8,82.987
2025-01-01T15:21:00.000,94131.9,94166.1,94131.8,94138.3,55.043
2025-01-01T15:22:00.000,94138.3,94154.0,94119.0,94150.0,42.083
2025-01-01T15:23:00.000,94149.9,94170.0,94130.0,94159.3,49.214
2025-01-01T15:24:00.000,94159.2,94226.0,94159.2,94188.5,140.904
2025-01-01T15:25:00.000,94188.4,94194.5,94179.5,94190.2,24.742
2025-01-01T15:26:00.000,94190.1,94197.0,94151.7,94180.2,62.244
2025-01-01T15:27:00.000,94180.2,94180.2,94102.5,94105.4,27.262
2025-01-01T15:28:00.000,94105.3,94150.4,94105.3,94146.1,26.865
2025-01-01T15:29:00.000,94146.2,94146.2,94130.2,94130.2,26.161
2025-01-01T15:30:00.000,94130.2,94150.0,94079.3,94129.9,40.326
2025-01-01T15:31:00.000,94129.9,94141.9,94129.9,94135.7,35.214
2025-01-01T15:32:00.000,94135.7,94192.1,94128.0,94128.1,56.998
2025-01-01T15:33:00.000,94128.1,94138.7,94095.6,94112.8,31.717
2025-01-01T15:34:00.000,94112.8,94136.2,94101.0,94101.1,23.425
2025-01-01T15:35:00.000,94101.0,94101.1,94068.9,94089.5,31.028
2025-01-01T15:36:00.000,94089.5,94089.6,94081.8,94089.5,23.452
2025-01-01T15:37:00.000,94089.5,94100.0,94065.0,94066.9,26.117
2025-01-01T15:38:00.000,94066.8,94108.2,94055.8,94108.2,20.73
2025-01-01T15:39:00.000,94108.2,94155.0,94108.1,94155.0,29.939
2025-01-01T15:40:00.000,94155.0,94161.7,94154.9,94161.7,11.437
2025-01-01T15:41:00.000,94161.7,94161.7,94116.3,94134.9,15.986
2025-01-01T15:42:00.000,94134.9,94169.4,94134.8,94166.1,42.51
2025-01-01T15:43:00.000,94166.1,94218.9,94155.1,94218.8,131.479
2025-01-01T15:44:00.000,94218.9,94242.1,94208.4,94228.0,83.16
2025-01-01T15:45:00.000,94228.0,94243.1,94212.4,94236.5,64.919
2025-01-01T15:46:00.000,94236.4,94339.6,94236.4,94290.1,358.026
2025-01-01T15:47:00.000,94290.1,94398.0,94267.9,94340.4,173.665
2025-01-01T15:48:00.000,94340.4,94368.9,94313.3,94360.2,137.712
2025-01-01T15:49:00.000,94360.2,94363.3,94300.0,94315.8,79.179
2025-01-01T15:50:00.000,94315.8,94319.0,94245.6,94279.6,70.704
2025-01-01T15:51:00.000,94279.5,94315.0,94269.7,94282.0,73.073
2025-01-01T15:52:00.000,94282.1,94315.0,94282.1,94301.4,34.558
2025-01-01T15:53:00.000,94301.5,94342.1,94301.4,94331.1,90.698
2025-01-01T15:54:00.000,94331.1,94343.2,94313.1,94328.9,32.916
2025-01-01T15:55:00.000,94329.0,94329.0,94276.3,94282.4,32.677
2025-01-01T15:56:00.000,94282.4,94299.9,94276.3,94276.3,41.113
2025-01-01T15:57:00.000,94276.3,94420.0,94275.0,94419.9,104.222
2025-01-01T15:58:00.000,94419.8,94489.5,94405.9,94427.4,268.655
2025-01-01T15:59:00.000,94427.5,94427.5,94360.0,94409.9,92.628
2025-01-01T16:00:00.000,94409.9,94475.0,94381.5,94400.0,207.723
2025-01-01T16:01:00.000,94400.0,94410.1,94336.0,94361.6,131.191
2025-01-01T16:02:00.000,94361.5,94378.0,94300.0,94352.2,72.495
2025-01-01T16:03:00.000,94352.2,94358.2,94277.9,94316.5,75.973
2025-01-01T16:04:00.000,94316.6,94316.6,94273.1,94308.1,65.39
2025-01-01T16:05:00.000,94308.0,94345.0,94290.0,94344.9,81.988
2025-01-01T16:06:00.000,94345.0,94350.0,94320.0,94334.5,74.199
2025-01-01T16:07:00.000,94334.5,94423.9,94334.5,94397.6,144.244
2025-01-01T16:08:00.000,94397.7,94406.4,94354.5,94364.1,48.317
2025-01-01T16:09:00.000,94364.1,94395.6,94359.4,94395.6,44.999
2025-01-01T16:10:00.000,94395.6,94395.6,94358.7,94369.8,46.306
2025-01-01T16:11:00.000,94369.8,94369.8,94310.0,94310.1,74.782
2025-01-01T16:12:00.000,94310.1,94310.1,94240.1,94274.4,168.246
2025-01-01T16:13:00.000,94274.4,94277.2,94241.4,94241.4,58.081
2025-01-01T16:14:00.000,94241.4,94260.4,94220.0,94246.7,74.72
2025-01-01T16:15:00.000,94246.6,94246.6,94161.0,94194.9,135.218
2025-01-01T16:16:00.000,94194.9,94195.0,94147.8,94167.6,95.896
2025-01-01T16:17:00.000,94167.6,94180.0,94126.7,94170.7,229.29
2025-01-01T16:18:00.000,94170.6,94212.3,94130.8,94130.8,41.082
2025-01-01T16:19:00.000,94130.8,94159.8,94084.9,94098.1,97.96
2025-01-01T16:20:00.000,94098.1,94153.7,94098.1,94120.1,97.505
2025-01-01T16:21:00.000,94120.0,94176.5,94111.0,94176.5,40.522
2025-01-01T16:22:00.000,94176.5,94198.0,94100.0,94104.8,43.605
2025-01-01T16:23:00.000,94104.7,94121.4,94073.8,94121.4,59.266
2025-01-01T16:24:00.000,94121.4,94163.4,94121.0,94163.3,34.936
2025-01-01T16:25:00.000,94163.4,94217.3,94163.3,94180.3,60.162
2025-01-01T16:26:00.000,94180.3,94206.9,94176.9,94189.7,34.243
2025-01-01T16:27:00.000,94189.6,94207.9,94124.6,94124.6,40.146
2025-01-01T16:28:00.000,94124.6,94137.0,94109.2,94113.6,46.528
2025-01-01T16:29:00.000,94113.6,94137.7,94113.6,94137.7,29.45
2025-01-01T16:30:00.000,94137.6,94149.4,94050.0,94050.0,85.633
2025-01-01T16:31:00.000,94050.0,94058.9,94022.6,94040.0,105.907
2025-01-01T16:32:00.000,94040.1,94109.5,94040.0,94077.6,72.591
2025-01-01T16:33:00.000,94077.6,94086.0,94033.9,94040.5,60.025
2025-01-01T16:34:00.000,94040.5,94089.4,94040.1,94089.4,55.739
2025-01-01T16:35:00.000,94089.4,94137.6,94078.6,94099.8,45.712
2025-01-01T16:36:00.000,94099.8,94160.7,94099.7,94160.7,33.363
2025-01-01T16:37:00.000,94160.6,94180.0,94141.1,94144.6,54.139
2025-01-01T16:38:00.000,94144.7,94164.5,94123.4,94123.4,20.558
2025-01-01T16:39:00.000,94123.4,94141.3,94105.4,94120.1,18.068
2025-01-01T16:40:00.000,94120.0,94120.0,94042.0,94048.7,54.675
2025-01-01T16:41:00.000,94048.7,94070.4,94040.9,94059.0,32.103
2025-01-01T16:42:00.000,94059.0,94065.1,94027.0,94027.0,30.917
2025-01-01T16:43:00.000,94027.0,94027.1,94000.0,94011.1,52.616
2025-01-01T16:44:00.000,94011.2,94011.2,93999.0,94006.1,79.632
2025-01-01T16:45:00.000,94006.1,94037.4,94000.0,94037.3,58.714
2025-01-01T16:46:00.000,94037.4,94037.4,94006.1,94006.2,49.98
2025-01-01T16:47:00.000,94006.1,94013.4,93981.1,93981.1,92.131
2025-01-01T16:48:00.000,93981.2,93981.2,93980.0,93980.1,30.356
2025-01-01T16:49:00.000,93980.1,94006.3,93968.0,94005.1,88.461
2025-01-01T16:50:00.000,94005.1,94026.8,94004.3,94020.2,45.103
2025-01-01T16:51:00.000,94020.2,94026.8,93911.2,93951.1,121.726
2025-01-01T16:52:00.000,93951.1,93955.4,93924.2,93928.4,102.824
2025-01-01T16:53:00.000,93928.4,93937.2,93900.0,93900.1,73.101
2025-01-01T16:54:00.000,93900.0,94020.3,93900.0,94010.8,67.95
2025-01-01T16:55:00.000,94010.7,94010.8,93996.0,94006.1,33.648
2025-01-01T16:56:00.000,94006.1,94006.1,93966.5,93999.5,35.134
2025-01-01T16:57:00.000,93999.6,94056.0,93999.5,94056.0,35.56
2025-01-01T16:58:00.000,94056.0,94072.0,94050.2,94072.0,40.101
2025-01-01T16:59:00.000,94072.0,94079.1,94062.5,94070.1,37.905
2025-01-01T17:00:00.000,94070.1,94124.9,94047.2,94120.1,66.375
2025-01-01T17:01:00.000,94120.2,94122.9,94039.0,94069.9,66.212
2025-01-01T17:02:00.000,94070.0,94070.0,93990.2,93990.3,55.299
2025-01-01T17:03:00.000,93990.2,94034.9,93985.0,94021.8,31.336
2025-01-01T17:04:00.000,94021.8,94038.0,93975.0,93975.1,24.815
2025-01-01T17:05:00.000,93975.0,93996.7,93923.0,93930.8,53.306
2025-01-01T17:06:00.000,93930.8,93977.9,93902.7,93977.8,38.003
2025-01-01T17:07:00.000,93977.8,93996.7,93951.4,93991.1,29.37
2025-01-01T17:08:00.000,93991.1,93991.1,93907.3,93908.7,43.861
2025-01-01T17:09:00.000,93908.7,93945.7,93908.7,93939.9,67.33
2025-01-01T17:10:00.000,93939.8,93939.9,93881.0,93922.3,122.497
2025-01-01T17:11:00.000,93922.3,93922.3,93841.2,93851.1,109.124
2025-01-01T17:12:00.000,93851.2,93910.3,93847.1,93910.2,61.537
2025-01-01T17:13:00.000,93910.2,93910.3,93862.9,93867.1,43.339
2025-01-01T17:14:00.000,93867.2,93867.2,93841.6,93852.1,94.393
2025-01-01T17:15:00.000,93852.0,93893.3,93852.0,93893.3,31.671
2025-01-01T17:16:00.000,93893.3,93909.1,93855.3,93893.3,47.272
2025-01-01T17:17:00.000,93893.3,93897.9,93881.0,93893.3,38.512
2025-01-01T17:18:00.000,93893.3,93893.3,93729.2,93736.5,414.601
2025-01-01T17:19:00.000,93736.6,93793.2,93736.5,93781.4,116.958
2025-01-01T17:20:00.000,93781.4,93820.0,93780.0,93813.7,59.549
2025-01-01T17:21:00.000,93813.7,93892.7,93809.0,93891.8,113.69
2025-01-01T17:22:00.000,93891.8,93920.3,93872.9,93902.4,72.593
2025-01-01T17:23:00.000,93902.3,93934.7,93893.0,93934.7,48.398
2025-01-01T17:24:00.000,93934.7,93934.7,93905.0,93919.1,22.855
2025-01-01T17:25:00.000,93919.1,93962.3,93919.0,93955.2,61.508
2025-01-01T17:26:00.000,93955.3,93955.3,93938.2,93938.2,22.78
2025-01-01T17:27:00.000,93938.2,93985.2,93938.2,93961.8,41.996
2025-01-01T17:28:00.000,93961.8,93961.8,93941.7,93959.0,14.917
2025-01-01T17:29:00.000,93959.0,93961.7,93958.9,93958.9,9.926
2025-01-01T17:30:00.000,93959.0,93984.0,93943.3,93954.5,31.255
2025-01-01T17:31:00.000,93954.5,94013.6,93954.4,94005.7,44.036
2025-01-01T17:32:00.000,94005.7,94013.5,93973.2,93979.9,29.0
2025-01-01T17:33:00.000,93979.8,93999.0,93969.7,93969.7,27.827
2025-01-01T17:34:00.000,93969.7,93998.2,93969.7,93996.4,20.595
2025-01-01T17:35:00.000,93996.4,94029.0,93996.3,94028.9,32.673
2025-01-01T17:36:00.000,94029.0,94085.4,94029.0,94080.9,53.124
2025-01-01T17:37:00.000,94080.9,94081.0,94007.5,94019.2,35.968
2025-01-01T17:38:00.000,94019.2,94045.5,94006.8,94045.5,33.288
2025-01-01T17:39:00.000,94045.5,94060.0,94036.5,94047.9,28.933
2025-01-01T17:40:00.000,94048.0,94050.7,94019.0,94020.1,29.62
2025-01-01T17:41:00.000,94020.1,94040.3,94020.0,94040.3,16.223
2025-01-01T17:42:00.000,94040.3,94040.3,94040.2,94040.2,7.969
2025-01-01T17:43:00.000,94040.3,94040.3,93991.8,94000.0,53.364
2025-01-01T17:44:00.000,94000.0,94015.4,93999.9,94015.4,22.235
2025-01-01T17:45:00.000,94015.4,94015.4,93909.4,93939.0,70.032
2025-01-01T17:46:00.000,93939.0,93945.2,93917.3,93922.8,26.264
2025-01-01T17:47:00.000,93922.8,93925.2,93880.2,93914.5,110.721
2025-01-01T17:48:00.000,93914.5,93914.6,93883.5,93900.0,65.73
2025-01-01T17:49:00.000,93900.0,93920.0,93895.1,93903.7,27.868
2025-01-01T17:50:00.000,93903.7,93975.0,93903.6,93972.0,22.883
2025-01-01T17:51:00.000,93972.1,93981.3,93963.8,93972.2,17.328
2025-01-01T17:52:00.000,93972.2,94009.9,93960.5,94009.9,27.191
2025-01-01T17:53:00.000,94009.9,94085.4,94009.8,94074.8,75.039
2025-01-01T17:54:00.000,94074.8,94143.7,94074.8,94100.0,93.822
2025-01-01T17:55:00.000,94100.0,94180.0,94096.2,94161.3,63.363
2025-01-01T17:56:00.000,94161.0,94161.0,94099.4,94110.6,49.728
2025-01-01T17:57:00.000,94110.6,94110.6,94085.0,94110.5,55.968
2025-01-01T17:58:00.000,94110.6,94115.4,94110.5,94110.6,14.114
2025-01-01T17:59:00.000,94110.6,94134.0,94110.6,94123.7,46.774
2025-01-01T18:00:00.000,94123.6,94149.6,94104.9,94104.9,44.399
2025-01-01T18:01:00.000,94105.0,94112.8,94042.0,94048.4,28.371
2025-01-01T18:02:00.000,94048.4,94061.2,94040.0,94040.0,22.92
2025-01-01T18:03:00.000,94040.0,94071.9,94040.0,94060.1,15.6
2025-01-01T18:04:00.000,94060.0,94060.0,94000.8,94019.5,27.9
2025-01-01T18:05:00.000,94019.5,94019.5,93955.6,94008.2,96.091
2025-01-01T18:06:00.000,94008.2,94013.6,93982.6,93982.7,22.137
2025-01-01T18:07:00.000,93982.7,94000.0,93953.8,93993.2,26.614
2025-01-01T18:08:00.000,93993.3,94014.6,93945.4,93954.8,20.231
2025-01-01T18:09:00.000,93954.8,93992.0,93954.7,93982.1,25.021
2025-01-01T18:10:00.000,93982.1,93982.1,93918.6,93920.1,37.974
2025-01-01T18:11:00.000,93920.2,93950.2,93920.1,93939.7,12.911
2025-01-01T18:12:00.000,93939.7,93968.5,93928.2,93968.5,27.343
2025-01-01T18:13:00.000,93968.5,94016.8,93968.4,94016.8,40.43
2025-01-01T18:14:00.000,94016.7,94016.8,93983.0,93991.9,15.586
2025-01-01T18:15:00.000,93992.0,94028.1,93991.9,94028.1,11.528
2025-01-01T18:16:00.000,94028.1,94098.6,94028.0,94086.9,42.001
2025-01-01T18:17:00.000,94086.9,94086.9,94052.1,94058.5,19.278
2025-01-01T18:18:00.000,94058.5,94077.2,94048.5,94048.6,15.614
2025-01-01T18:19:00.000,94048.5,94118.0,94048.5,94113.0,26.668
2025-01-01T18:20:00.000,94113.1,94128.0,94113.0,94127.1,18.516
2025-01-01T18:21:00.000,94127.0,94149.5,94118.8,94140.0,31.435
2025-01-01T18:22:00.000,94140.1,94140.1,94100.0,94104.7,27.028
2025-01-01T18:23:00.000,94104.7,94192.0,94100.0,94183.4,95.728
2025-01-01T18:24:00.000,94183.3,94183.4,94157.6,94166.0,18.331
2025-01-01T18:25:00.000,94166.0,94184.0,94152.8,94152.8,28.104
2025-01-01T18:26:00.000,94152.8,94179.2,94143.8,94179.1,29.557
2025-01-01T18:27:00.000,94179.1,94230.2,94173.4,94222.0,48.538
2025-01-01T18:28:00.000,94222.0,94222.1,94196.1,94196.1,21.36
2025-01-01T18:29:00.000,94196.1,94206.9,94183.6,94183.7,24.315
2025-01-01T18:30:00.000,94183.6,94208.2,94183.6,94200.1,29.288
2025-01-01T18:31:00.000,94200.1,94263.1,94200.0,94263.0,57.06
2025-01-01T18:32:00.000,94263.1,94283.2,94263.0,94279.0,63.649
2025-01-01T18:33:00.000,94279.0,94290.0,94268.2,94288.4,54.011
2025-01-01T18:34:00.000,94288.4,94288.4,94244.5,94244.5,43.366
2025-01-01T18:35:00.000,94244.5,94244.6,94169.6,94172.1,49.326
2025-01-01T18:36:00.000,94172.1,94220.0,94172.1,94219.9,48.865
