failed_gates,name,objective,oos_max_drawdown,oos_round_trips,oos_sharpe,oos_sortino,oos_total_return,oos_volatility,params,replay_survivor,success_candidate,train_max_drawdown,train_round_trips,train_sharpe,train_sortino,train_total_return,train_volatility,trial_number,val_max_drawdown,val_round_trips,val_sharpe,val_sortino,val_total_return,val_volatility
oos_return_beats_incumbent,optuna_calendar_trx_sethusdt_t59_thr120_h120_ls500_ss120_tp240,11.454346533935446,0.0015258077596850483,13,6.516850316393965,7.651667149710292,0.007667721447021103,0.006452765122758038,"{""hold_bars"": 120, ""long_scale"": 5.0, ""short_scale"": 12.0, ""short_symbol"": ""ETHUSDT"", ""take_profit_pct"": 0.024, ""threshold"": 0.012}",False,False,0.011724045247347006,38,1.1805407903314322,0.6591014541159116,0.025004619416866714,0.021111336427188643,59,0.014975619557561241,18,2.4076180915023584,2.1696232940304556,0.015182376182382828,0.03906252949388191
oos_return_beats_incumbent,optuna_calendar_trx_sethusdt_t39_thr100_h144_ls509_ss100_tp450,10.196038415725853,0.0012124168871773674,10,5.2608235734846716,7.147921856413219,0.007630777771076458,0.007957079383708248,"{""hold_bars"": 144, ""long_scale"": 5.1, ""short_scale"": 10.0, ""short_symbol"": ""ETHUSDT"", ""take_profit_pct"": 0.045, ""threshold"": 0.01}",False,False,0.0159317010502686,25,1.4300088457589495,0.8934832172618333,0.03269372998900022,0.02267931719073387,39,0.012711044676621562,11,1.9187533993190184,1.858672018205408,0.012685134520262764,0.041111189619802105
"oos_return_beats_incumbent,oos_mdd_beats_shadow",optuna_calendar_trx_sethusdt_t2_thr100_h96_ls640_ss80_tp600,16.655488900297126,0.0023394673647859797,12,3.8095333648177,4.50508944158958,0.007549705313445232,0.010879429863502129,"{""hold_bars"": 96, ""long_scale"": 6.4, ""short_scale"": 8.0, ""short_symbol"": ""ETHUSDT"", ""take_profit_pct"": 0.06, ""threshold"": 0.01}",False,False,0.007487858038180712,30,1.0065167400889792,0.733823955991208,0.01817519032531445,0.018059404722390645,2,0.010611596589852135,13,3.478010032944878,3.778562045774116,0.01795889468721934,0.03182866058270589
oos_return_beats_incumbent,optuna_calendar_trx_sweakest_t34_thr100_h120_ls500_ss120_tp450,18.322636802360496,0.0016444705498065899,10,5.100076414883083,6.083460449499065,0.007465685605306138,0.008031205835571027,"{""hold_bars"": 120, ""long_scale"": 5.0, ""short_scale"": 12.0, ""short_symbol"": """", ""take_profit_pct"": 0.045, ""threshold"": 0.01}",False,False,0.018881485993264776,28,0.31611376697670485,0.20379617274243808,0.007393571278916822,0.02423441121182312,34,0.01347577964961995,14,3.7850144481433796,3.978151916840971,0.03036972739297683,0.049254380425406905
oos_return_beats_incumbent,optuna_calendar_trx_sweakest_t49_thr100_h120_ls500_ss120_tp450,18.322636802360496,0.0016444705498065899,10,5.100076414883083,6.083460449499065,0.007465685605306138,0.008031205835571027,"{""hold_bars"": 120, ""long_scale"": 5.0, ""short_scale"": 12.0, ""short_symbol"": """", ""take_profit_pct"": 0.045, ""threshold"": 0.01}",False,False,0.018881485993264776,28,0.31611376697670485,0.20379617274243808,0.007393571278916822,0.02423441121182312,49,0.01347577964961995,14,3.7850144481433796,3.978151916840971,0.03036972739297683,0.049254380425406905
oos_return_beats_incumbent,optuna_calendar_trx_sweakest_t28_thr180_h168_ls520_ss120_tp350,6.198237585741479,0.0016480602770444028,9,5.086979805772147,6.7050369468391064,0.007311604436586405,0.00788620970892502,"{""hold_bars"": 168, ""long_scale"": 5.2, ""short_scale"": 12.0, ""short_symbol"": """", ""take_profit_pct"": 0.035, ""threshold"": 0.018}",False,False,0.0158522042202093,24,0.729540840159061,0.4654373852542593,0.01716529000703959,0.023717320470379815,28,0.014237170425311061,11,1.4450983675733056,1.4618347374320582,0.010960825435972321,0.04748031021407971
"oos_return_beats_incumbent,oos_mdd_beats_shadow",optuna_calendar_trx_sethusdt_t6_thr150_h168_ls570_ss80_tp600,16.902554699651006,0.002575028561594001,7,3.90315328205105,4.705917690593983,0.006901374243349245,0.009707952790077032,"{""hold_bars"": 168, ""long_scale"": 5.7, ""short_scale"": 8.0, ""short_symbol"": ""ETHUSDT"", ""take_profit_pct"": 0.06, ""threshold"": 0.015}",False,False,0.006991310452974114,19,1.8940298999372567,1.3425231833049267,0.031609312638493536,0.016504380829263813,6,0.008647541694543083,9,3.107789362572444,3.147166284685494,0.016982084660545294,0.03372788976169147
"oos_return_beats_incumbent,oos_mdd_beats_shadow",optuna_calendar_trx_sethusdt_t7_thr100_h96_ls620_ss100_tp240,2.9107159050035674,0.002037454609413491,14,4.248206229042868,4.65911912174829,0.006855324875358226,0.008858349032585946,"{""hold_bars"": 96, ""long_scale"": 6.2, ""short_scale"": 10.0, ""short_symbol"": ""ETHUSDT"", ""take_profit_pct"": 0.024, ""threshold"": 0.01}",False,False,0.009940118666688235,43,0.7857677645928433,0.4860692516407372,0.01572654296419551,0.020118277767994124,7,0.013805926640970453,15,0.88191644004811,0.8698137039039235,0.004930197802934799,0.03522669509760436
"oos_return_beats_incumbent,oos_mdd_beats_shadow",optuna_calendar_trx_sweakest_t5_thr200_h168_ls600_ss100_tp300,9.223020781710709,0.001815950026152702,9,4.389683767204103,5.277055836774018,0.006792503148574047,0.008493913032818911,"{""hold_bars"": 168, ""long_scale"": 6.0, ""short_scale"": 10.0, ""short_symbol"": """", ""take_profit_pct"": 0.03, ""threshold"": 0.02}",False,False,0.012558045490222585,27,1.1162023586551755,0.7224029021703222,0.022228984968271526,0.019875903561795943,5,0.01186439700042443,13,1.8942439392919095,1.7878742839203294,0.011585119430826518,0.038026656485686317
oos_return_beats_incumbent,optuna_calendar_trx_sweakest_t36_thr150_h96_ls530_ss100_tp300,6.580926981383602,0.00130488017144016,12,4.894116325504876,5.738876211198761,0.006739367298816523,0.007557578455879278,"{""hold_bars"": 96, ""long_scale"": 5.3, ""short_scale"": 10.0, ""short_symbol"": """", ""take_profit_pct"": 0.03, ""threshold"": 0.015}",False,False,0.014429600135774882,39,0.9220138558519003,0.5800891195343888,0.017578026188827867,0.019099159862037002,36,0.013681302240427115,15,1.5409752398378436,1.5689114055788684,0.009337336398375529,0.03780179525566148
"oos_return_beats_incumbent,oos_mdd_beats_shadow",optuna_calendar_trx_sethusdt_t3_thr150_h144_ls500_ss100_tp300,8.32247525325006,0.0018432556777821891,11,4.782685497256318,5.076253178042526,0.006612726206861819,0.007588975101866605,"{""hold_bars"": 144, ""long_scale"": 5.0, ""short_scale"": 10.0, ""short_symbol"": ""ETHUSDT"", ""take_profit_pct"": 0.03, ""threshold"": 0.015}",False,False,0.009714828147891172,28,0.6121438657102637,0.37655585801715064,0.012249669120256712,0.020225890066502536,3,0.01270117046143479,15,1.975730919411152,1.8549140167509515,0.011220672392350028,0.03527821710088211
"oos_return_beats_incumbent,oos_mdd_beats_shadow",optuna_calendar_trx_sweakest_t11_thr120_h120_ls590_ss120_tp350,2.7263744293186516,0.0022318817145794306,11,3.8527333539193696,4.506939181581729,0.006539824440061626,0.00932112072920598,"{""hold_bars"": 120, ""long_scale"": 5.9, ""short_scale"": 12.0, ""short_symbol"": """", ""take_profit_pct"": 0.035, ""threshold"": 0.012}",False,False,0.01938140054943315,30,0.4009898454305016,0.2514051173266404,0.009867682779098885,0.02528782656185082,11,0.018850512302173543,15,1.101029285411898,1.0361522973396051,0.008758703574057947,0.050176182648374694
oos_return_beats_incumbent,optuna_calendar_trx_sweakest_t18_thr180_h144_ls500_ss120_tp240,2.751539087638441,0.0015577177234511704,11,4.735583135529198,5.037127768406364,0.006109693001476346,0.007082867875839815,"{""hold_bars"": 144, ""long_scale"": 5.0, ""short_scale"": 12.0, ""short_symbol"": """", ""take_profit_pct"": 0.024, ""threshold"": 0.018}",False,False,0.014973441530328509,38,0.7212230760515482,0.41687854069405195,0.015716587024822815,0.0219588088911487,18,0.017008390573009294,15,0.9603678135762775,0.8941396533715976,0.006488895727040811,0.04264008456367568
